N-gramm,Count
forlorn and,1
brought about,1
signs have,1
celestial signs,1
twelve celestial,1
the twelve,1
there stay,1
remote from,1
", remote",1
"hermitage ,",1
naked hermitage,1
and naked,1
some forlorn,1
the latest,1
trust ;,1
oath i,1
do aught,1
—as there,1
guiltiness ;,1
dear guiltiness,1
bargain in,1
world-without-end bargain,1
a world-without-end,1
us your,1
latest minute,1
other five,1
will change,1
are ploughmen,1
blow like,1
as disguis,1
known as,1
mock them,1
's mock,1
shapes to,1
do if,1
perplexity !,1
avaunt perplexity,1
blown .,1
roses blown,1
or roses,1
vailing clouds,1
angels vailing,1
commixture shown,1
sweet commixture,1
damask sweet,1
their damask,1
dismask 'd,1
: dismask,1
bud :,1
their bud,1
are roses,1
summer air,1
this summer,1
sweet roses,1
us complain,1
complain to,1
fools were,1
carriage so,1
", ros.",1
run over,1
roes run,1
as roes,1
% whip,1
princess seventy-eight,1
gallants are,1
% ladies,1
presented at,1
be presented,1
so ridiculous,1
rough carriage,1
"muscovites ,",1
their rough,1
vilely penn,1
prologue vilely,1
and prologue,1
shows and,1
shallow shows,1
their shallow,1
end their,1
gear ;,1
shapeless gear,1
in shapeless,1
like sweet,1
they repair,1
", kath.",1
therefore change,1
statutecaps .,1
plain statutecaps,1
worn plain,1
better wits,1
sickness as,1
", sickness",1
perhaps .,1
"qualm ,",1
% qualm,1
and trow,1
longaville said,1
maria katharine,1
was mute,1
straight was,1
servant straight,1
'no point,1
: 'no,1
dumaine was,1
maria sevensix,1
berowne did,1
weeping-ripe for,1
was weeping-ripe,1
king was,1
cases .,1
lamentable cases,1
love sworn,1
quick berowne,1
berowne hath,1
again be,1
blows :,1
with blows,1
lame with,1
are lame,1
leap for,1
return ?,1
harsh indignity,1
this harsh,1
digest this,1
will digest,1
shapes ;,1
will again,1
hath plighted,1
immediately they,1
: immediately,1
"mistresses ,",1
pretty mistresses,1
on tree,1
bark on,1
as bark,1
maria seventy-seven,1
service born,1
longaville was,1
plighted faith,1
"ros. ,",1
"kath. ,",1
should endure,1
him who,1
'all hail,1
in 'all,1
fair time,1
man show,1
! behaviour,1
berowne seventy-nine,1
; rosaline,1
boyet ;,1
by boyet,1
ushered by,1
", ushered",1
put armado,1
sweet tongue,1
blister on,1
a blister,1
'd boyet,1
honey-tongu 'd,1
of honey-tongu,1
and consciences,1
whales-bone ;,1
as whales-bone,1
teeth as,1
treads on,1
he treads,1
"stairs ,",1
construe my,1
speeches better,1
then wish,1
; vice,1
of torments,1
"lily ,",1
unsullied lily,1
the unsullied,1
pure as,1
as pure,1
maiden honour,1
's troth,1
breaks men,1
never breaks,1
office never,1
nick-name virtue,1
: vouchsafe,1
you nick-name,1
eye must,1
provoke :,1
you provoke,1
% rebuke,1
in perjur,1
", delights",1
nor god,1
so hold,1
field shall,1
this field,1
ladies call,1
ushering mend,1
proper habits,1
in ushering,1
sell by,1
that sell,1
", markets",1
"meetings ,",1
", meetings",1
"wassails ,",1
and wassails,1
wakes and,1
at wakes,1
wares at,1
his wares,1
retails his,1
and retails,1
's pedlar,1
doth please,1
when god,1
"pease ,",1
pigeons pease,1
up wit,1
pecks up,1
fellow pecks,1
berowne seventy-eight,1
she vouchsafe,1
her thither,1
her tent,1
by gross,1
lord doth,1
such show,1
of form,1
"meanly ,",1
most meanly,1
mean most,1
honourable terms,1
dice in,1
chides the,1
", chides",1
"tables ,",1
at tables,1
plays at,1
the nice,1
hand away,1
gallant pins,1
that kiss,1
lisp :,1
and lisp,1
carve too,1
eve :,1
tempted eve,1
had tempted,1
been adam,1
his sleeve,1
wenches on,1
pins the,1
in lamentable,1
countenance quite,1
berowne was,1
be nice,1
"visor ,",1
twice to,1
; twice,1
bought :,1
then can,1
absence only,1
buys your,1
what buys,1
you yourselves,1
prize you,1
% prize,1
price .,1
a price,1
afford no,1
nice .,1
not nice,1
this measure,1
more measure,1
measure ends,1
. curtsy,1
part friends,1
hands then,1
we hands,1
take we,1
why take,1
half once,1
once to,1
's hold,1
"metheglin ,",1
seventh sweet,1
% seventh,1
sweets .,1
dozen sweets,1
's half,1
dice !,1
", dice",1
malmsey :,1
and malmsey,1
"wort ,",1
", wort",1
", metheglin",1
hold more,1
"treys ,",1
two treys,1
% honey,1
princess seventy-four,1
sweet word,1
one sweet,1
white-handed mistress,1
% white-handed,1
berowne seventy-four,1
best pleas,1
more chat,1
nice :,1
"strangers ,",1
pert berowne,1
are strangers,1
moonshine in,1
but moonshine,1
request'st but,1
now request'st,1
greater matter,1
! beg,1
petitioner !,1
vain petitioner,1
o vain,1
wat'ry eyne,1
our wat'ry,1
clouds remov,1
those clouds,1
to shine,1
thy stars,1
bright moon,1
", bright",1
"vouchsafe ,",1
! vouchsafe,1
clouds do,1
such clouds,1
as such,1
are clouds,1
blessed are,1
% blessed,1
measure but,1
but vouchsafe,1
vouchsafe one,1
change i,1
legs should,1
ears vouchsafe,1
some motion,1
vouchsafe some,1
; vouchsafe,1
plays ;,1
's chang,1
moon at,1
estrang 'd,1
thus estrang,1
dance ?,1
thus change,1
one change,1
dance !,1
no dance,1
dir not,1
soon .,1
% play,1
begging is,1
this begging,1
me beg,1
bid'st me,1
thou bid'st,1
change .,1
can cog,1
be sweet,1
thou griev'st,1
griev'st my,1
twenty adieus,1
simple wits,1
have simple,1
wenches :,1
king sevensix,1
scoff !,1
pure scoff,1
dry-beaten with,1
all dry-beaten,1
berowne sevensix,1
: break,1
my maids,1
swifter things,1
"bullets ,",1
", bullets",1
than arrows,1
wings fleeter,1
have wings,1
conceits have,1
their conceits,1
conference ;,1
seemeth their,1
sensible seemeth,1
so sensible,1
smaller hair,1
"adieus ,",1
my frozen,1
frozen muscovits,1
"fat ,",1
this pert,1
"visors ,",1
in visors,1
or ever,1
themselves to-night,1
flout !,1
kingly-poor flout,1
", kingly-poor",1
poverty in,1
o poverty,1
", fat",1
; fat,1
muscovits .,1
", gross",1
; gross,1
wits they,1
well-liking wits,1
% well-liking,1
breaths puff,1
tapers they,1
% tapers,1
so wonder,1
wits so,1
the breed,1
cutting a,1
", cutting",1
edge invisible,1
afford my,1
and wean,1
calf .,1
lord calf,1
'veal ',1
not 'veal,1
dutchman .,1
"'veal ,",1
% 'veal,1
visor half,1
speechless visor,1
my speechless,1
would afford,1
ox .,1
tongue within,1
made without,1
visor made,1
bid adieu,1
'll bid,1
— dumaine,1
vouchsafe with,1
therefore meet,1
! bitter,1
% gall,1
my gall,1
wean it,1
you butt,1
razor 's,1
bleat softly,1
the razor,1
keen as,1
as keen,1
wenches are,1
mocking wenches,1
of mocking,1
tongues of,1
katharine stage,1
hears you,1
butcher hears,1
softly then,1
% bleat,1
butt yourself,1
private with,1
longaville sevensix,1
do grow,1
horns do,1
your horns,1
then die,1
chaste lady,1
give horns,1
mocks .,1
sharp mocks,1
these sharp,1
torments though,1
a breaking,1
four will,1
some please-man,1
you forestall,1
and error,1
again forsworn,1
are again,1
more terror,1
our perjury,1
of she,1
"signs ,",1
the signs,1
ladies did,1
once disclos,1
intents before,1
's dispos,1
lady laugh,1
trick to,1
cheek in,1
smiles his,1
"dick ,",1
some dick,1
"trencher-knight ,",1
some trencher-knight,1
"mumble-news ,",1
some mumble-news,1
"zany ,",1
slight zany,1
forestall our,1
thus untrue,1
untrue ?,1
you leer,1
is tilting,1
been run,1
this career,1
brave manage,1
merrily hath,1
boyet eightfour,1
leaden sword,1
a leaden,1
wounds like,1
eye wounds,1
leer upon,1
your shroud,1
the squire,1
smock shall,1
are allow,1
our page,1
put our,1
jesting merrily,1
", jesting",1
"trencher ,",1
a trencher,1
holding a,1
stand between,1
the apple,1
"please-man ,",1
"carry-tale ,",1
pure wit,1
some carry-tale,1
would wed,1
adding thereto,1
; adding,1
me above,1
value me,1
did value,1
"eyesight ,",1
precious eyesight,1
as precious,1
me dear,1
russian whisper,1
the russian,1
therefore keep,1
this oath,1
break this,1
% despise,1
force not,1
you force,1
once broke,1
oath once,1
! forbear,1
reject her,1
will reject,1
challenge this,1
shall challenge,1
wed me,1
else die,1
die my,1
she wear,1
christmas comedy,1
dash it,1
to dash,1
aforehand of,1
knowing aforehand,1
a consent,1
both twain,1
remit both,1
i remit,1
berowne eightthree,1
pearl again,1
jewel did,1
lord most,1
her sleeve,1
jewel on,1
princess i,1
it plain,1
lady such,1
swore this,1
never swore,1
uphold his,1
doth uphold,1
honourably doth,1
most honourably,1
tilting straight,1
thou partest,1
breaking cause,1
presents ;,1
delivers a,1
and delivers,1
converses with,1
armado converses,1
a brace,1
utter a,1
will utter,1
royal sweet,1
much expense,1
implore so,1
i implore,1
"anointed ,",1
% anointed,1
right description,1
their birth,1
perish in,1
labouring perish,1
things labouring,1
great things,1
when great,1
in mirth,1
most form,1
makes most,1
confounded makes,1
form confounded,1
man serve,1
why ask,1
", honey",1
good presence,1
show thrive,1
worthies in,1
four worthies,1
maccabæus :,1
; armado,1
alexander ;,1
parish curate,1
the parish,1
presents hector,1
he presents,1
of worthies,1
king eightsix,1
honey monarch,1
couplement !,1
royal couplement,1
guerra .,1
la guerra,1
de la,1
fortuna de,1
to fortuna,1
exceeding fantastical,1
schoolmaster is,1
the schoolmaster,1
monarch ;,1
their form,1
it presents,1
partest a,1
contents die,1
amount :,1
show whereuntil,1
parties themselves,1
"reckoning ,",1
by reckoning,1
for nine,1
threes for,1
three threes,1
took three,1
always took,1
amount .,1
know whereuntil,1
not nine,1
beg us,1
thrice is,1
pursents three,1
one pursents,1
vara fine,1
is vara,1
in or,1
worthies shall,1
three worthies,1
know whether,1
costard eightfour,1
fair fray,1
to parfect,1
parfect one,1
", pompion",1
one show,1
strives to,1
zeal strives,1
where zeal,1
least know,1
doth least,1
pleases that,1
best pleases,1
sport best,1
o'errule you,1
me o'errule,1
show worse,1
policy to,1
thou one,1
some policy,1
"shame-proof ,",1
are shame-proof,1
finely off,1
it finely,1
prepare .,1
great :,1
of pompion,1
me worthy,1
pleased them,1
it pleased,1
respect her,1
did respect,1
you whisper,1
seem foolish,1
superfluous case,1
that superfluous,1
visor ;,1
that visor,1
demand you,1
why demand,1
visor ?,1
what visor,1
wore ?,1
you wore,1
visors was,1
the visors,1
fool mine,1
possess .,1
i possess,1
snatch words,1
to snatch,1
"belong ,",1
you belong,1
poverty .,1
eye— rosaline,1
my eye—,1
you wise,1
proves you,1
rich things,1
case that,1
that hid,1
hid the,1
brows !,1
any face,1
plagues for,1
down plagues,1
stars down,1
thus pour,1
muscovy .,1
from muscovy,1
? sea-sick,1
you pale,1
swound .,1
'll swound,1
highness sad,1
king eighty-one,1
looks your,1
why looks,1
% amaz,1
princess eighty-one,1
dumaine princess,1
us confess,1
dumaine eighty-one,1
downright .,1
now downright,1
descried :,1
are descried,1
foolish and,1
store wise,1
well advis,1
huge store,1
", confronted",1
we four,1
undeserving praise,1
gives undeserving,1
courtesy gives,1
of courtship,1
trim gallants,1
; trim,1
russians ?,1
! russians,1
left us,1
russians left,1
of russians,1
pleasant game,1
and pleasant,1
pastime here,1
had pastime,1
"unvisited ,",1
", unvisited",1
desolation here,1
in desolation,1
integrity .,1
with integrity,1
", vow",1
heavenly oaths,1
confronted were,1
four in,1
habit :,1
things foolish,1
your huge,1
capacity is,1
your capacity,1
lose light,1
by light,1
fiery eye,1
best seeing,1
eyes best,1
"greet ,",1
we greet,1
foolish :,1
makes wise,1
'd apace,1
wit makes,1
fair gentle,1
dry to,1
berowne eightzero,1
have drink,1
fam have,1
"thirsty ,",1
are thirsty,1
them fools,1
happy word,1
one happy,1
brass hold,1
— here,1
; dart,1
dart thy,1
"infected ,",1
are infected,1
three ;,1
us ',1
'lord have,1
", 'lord",1
rage :,1
old rage,1
"'sans ,",1
sans 'sans,1
flaw .,1
or flaw,1
crack or,1
sans crack,1
is sound,1
thee is,1
—so god,1
noes :,1
kersey noes,1
honest kersey,1
yeas and,1
russet yeas,1
in russet,1
express'd in,1
be express'd,1
hearts it,1
and caught,1
lords are,1
being those,1
is confession,1
fairest is,1
fair excuse,1
some fair,1
transgression some,1
rude transgression,1
our rude,1
king eighty-two,1
intend .,1
sue ?,1
that sue,1
stand forfeit,1
are visited,1
: seek,1
states are,1
our states,1
tokens to,1
these tokens,1
gave these,1
free that,1
are free,1
tokens on,1
's tokens,1
visited ;,1
wooing mind,1
henceforth my,1
— henceforth,1
keen conceit,1
harper 's,1
blind harper,1
nor woo,1
visor to,1
in visor,1
school-boy 's,1
speeches penn,1
to speeches,1
wait .,1
habit wait,1
thee never,1
thy keen,1
taffeta phrases,1
; cut,1
my ignorance,1
quite through,1
wit quite,1
; thrust,1
flout ;,1
a flout,1
bruise me,1
; bruise,1
skill at,1
thy skill,1
", taffeta",1
", silken",1
white the,1
summer flies,1
—how white,1
white glove,1
here protest,1
forswear them,1
ostentation :,1
maggot ostentation,1
of maggot,1
me full,1
blown me,1
have blown,1
flies have,1
these summer,1
silken terms,1
pedantical ;,1
figures pedantical,1
"affectation ,",1
spruce affectation,1
", spruce",1
"hyperboles ,",1
'd hyperboles,1
three-pil 'd,1
", three-pil",1
"precise ,",1
terms precise,1
larks are,1
ploughmen 's,1
rather ask,1
virtue fall,1
notorious benefactors,1
two notorious,1
honour two,1
good honour,1
do bring,1
upon justice,1
do lean,1
elbow :,1
is elbow,1
's constable,1
no law,1
common houses,1
abuses in,1
their abuses,1
but use,1
common-weal that,1
a common-weal,1
with froth,1
elbow and,1
enter elbow,1
fault alone,1
some condemned,1
answer none,1
brakes of,1
from brakes,1
benefactors .,1
% benefactors,1
benefactors !,1
wise officer,1
bad woman,1
serves a,1
parcel-bawd ;,1
; parcel-bawd,1
at elbow,1
pompey seventeen,1
angelo pompey,1
elbow ?,1
", elbow",1
elbow is,1
quality are,1
off well,1
what benefactors,1
comes off,1
good christians,1
profanation in,1
all profanation,1
void of,1
and void,1
villains they,1
precise villains,1
but precise,1
not malefactors,1
benefactors are,1
some run,1
some by,1
", plucked",1
by sin,1
thieves ?,1
on thieves,1
pass on,1
do pass,1
that thieves,1
laws that,1
seizes :,1
justice seizes,1
that justice,1
to justice,1
open made,1
's open,1
try ;,1
they try,1
him they,1
than him,1
two guiltier,1
twelve have,1
sworn twelve,1
the sworn,1
prisoner 's,1
passing on,1
"jury ,",1
the jury,1
be tempted,1
very pregnant,1
we stoop,1
stoop and,1
wisdom will,1
rise by,1
some rise,1
forgive us,1
and forgive,1
pilgrimage .,1
utmost of,1
be prepar,1
nine to-morrow,1
by nine,1
that claudio,1
provost onesix,1
escalus onesix,1
it because,1
partial .,1
in partial,1
nothing come,1
pattern out,1
judgment pattern,1
own judgment,1
that censure,1
rather tell,1
such faults,1
offence for,1
extenuate his,1
whose house,1
suburbs ;,1
be supposed,1
"great-bellied ,",1
all-hallownd eve,1
% all-hallownd,1
froth ?,1
"hallowmas ,",1
fourscore pound,1
into master,1
come me,1
tedious fool,1
then.— pompey,1
well then.—,1
good diet,1
kept very,1
they kept,1
one were,1
i telling,1
foresaid prunes,1
cracking the,1
three-pence again,1
you three-pence,1
honestly ;,1
very honestly,1
paying for,1
", paying",1
having eaten,1
having but,1
eve .,1
a lower,1
lower chair,1
nights are,1
honour mark,1
good purpose,1
elbow twozero,1
her once,1
nothing done,1
exit angelo,1
whip them,1
find good,1
hoping you,1
longest there,1
are longest,1
when nights,1
"chair ,",1
"russia ,",1
in russia,1
last out,1
angelo twozero,1
room and,1
open room,1
a delight,1
where indeed,1
of grapes,1
bunch of,1
the bunch,1
for prunes,1
being great-bellied,1
she professes,1
mistress elbow,1
means ?,1
uncleanliness there,1
all uncleanliness,1
"adultery ,",1
", adultery",1
in fornication,1
accused in,1
been accused,1
cardinally given,1
woman cardinally,1
", constable",1
naughty house,1
bawd 's,1
myself also,1
detest myself,1
will detest,1
detest her,1
thou detest,1
before heaven,1
detest before,1
house too,1
ill house,1
"hot-house ,",1
a hot-house,1
professes a,1
she spit,1
she defied,1
defied him,1
"fruit-dish ,",1
therein in,1
are therein,1
pin ;,1
good dishes,1
china dishes,1
not china,1
dishes ;,1
such dishes,1
honours have,1
three-pence ;,1
some three-pence,1
a fruit-dish,1
before these,1
time stood,1
distant time,1
very distant,1
which at,1
prunes .,1
—for stewed,1
—saving your,1
misplaces ?,1
he misplaces,1
thou honourable,1
varlets here,1
pull 'd,1
and pull,1
you censure,1
seedness the,1
myself being,1
bore many,1
; bore,1
strangely gone,1
very strangely,1
him marry,1
she it,1
apt affection,1
though apt,1
by vain,1
names by,1
asschool-maids change,1
; asschool-maids,1
adoptedly ;,1
% adoptedly,1
cousin juliet,1
tilth and,1
full tilth,1
expresseth his,1
womb expresseth,1
plenteous womb,1
her plenteous,1
teeming foison,1
to teeming,1
fallow brings,1
do learn,1
learn by,1
very nerves,1
snow-broth ;,1
edge with,1
natural edge,1
blunt his,1
and blunt,1
rebate and,1
doth rebate,1
and motions,1
stings and,1
wanton stings,1
feels the,1
never feels,1
very snow-broth,1
nerves of,1
man whose,1
governs lord,1
", governs",1
full line,1
true-meant design,1
his true-meant,1
distance from,1
infinite distance,1
out were,1
givings out,1
his givings,1
bare fallow,1
the seedness,1
point which,1
blossoming time,1
maids to,1
with maids,1
sin with,1
familiar sin,1
in thanks,1
punishment in,1
should receive,1
myself might,1
if myself,1
woe me,1
weary with,1
be weary,1
kindly greets,1
brother kindly,1
that isabella,1
ask ;,1
'her unhappy,1
why 'her,1
brother claudio,1
her unhappy,1
novice of,1
a novice,1
of isabella,1
as bring,1
so stead,1
seem the,1
lapwing and,1
", tongue",1
"sincerity ,",1
as blossoming,1
grow full,1
feed grow,1
that feed,1
lover have,1
fewness and,1
. fewness,1
mocking me,1
blaspheme the,1
do blaspheme,1
saint .,1
in sincerity,1
tongue far,1
with in,1
immortal spirit,1
an immortal,1
renouncement an,1
your renouncement,1
sainted ;,1
and sainted,1
ensky 'd,1
thing ensky,1
virgins so,1
all virgins,1
with profits,1
profits of,1
study and,1
—to give,1
their perch,1
it their,1
custom make,1
till custom,1
one shape,1
keep one,1
it keep,1
birds of,1
setting it,1
scarecrow of,1
a scarecrow,1
angelo fifteen,1
success .,1
certain word,1
him certain,1
; soon,1
my affair,1
mother notice,1
staying but,1
longer staying,1
speedily .,1
but speedily,1
would owe,1
themselves would,1
theirs as,1
perch and,1
their terror,1
terror .,1
time coher,1
this point,1
own purpose,1
have attain,1
blood could,1
acting of,1
resolute acting,1
the resolute,1
or place,1
place or,1
with place,1
coher 'd,1
had time,1
escalus fifteen,1
strait in,1
most strait,1
believe to,1
— whom,1
honour know,1
let but,1
would save,1
bruise to,1
than fall,1
rather cut,1
be keen,1
freely theirs,1
petitions are,1
they weep,1
life falls,1
soften angelo,1
grace by,1
all hope,1
"statute ,",1
rigour of,1
the rigour,1
follows close,1
and follows,1
arrests him,1
he arrests,1
into forfeit,1
sense your,1
of business,1
heavy sense,1
whose heavy,1
hath pick,1
"lions ,",1
by lions,1
mice by,1
as mice,1
hideous law,1
the hideous,1
long run,1
give fear,1
my pith,1
business twixt,1
give like,1
doubts are,1
men give,1
maidens sue,1
when maidens,1
him learn,1
by fearing,1
might win,1
oft might,1
we oft,1
us lose,1
"traitors ,",1
are traitors,1
our doubts,1
twixt you,1
doubt— isabella,1
i doubt—,1
power ?,1
assay the,1
% assay,1
ability 's,1
poor ability,1
provost hath,1
censur 'd,1
's censur,1
so seek,1
honour see,1
supposed upon,1
proclaim you,1
more tame,1
have slipt,1
as mercy,1
become them,1
"robe ,",1
's robe,1
"truncheon ,",1
's truncheon,1
marshal 's,1
deputed sword,1
the deputed,1
"'longs ,",1
ones 'longs,1
ceremony that,1
no ceremony,1
's sentenc,1
that remorse,1
were touch,1
you do't,1
but might,1
man grieve,1
nor man,1
neither heaven,1
might pardon,1
% maiden,1
needs die,1
slipt like,1
so stern,1
stern .,1
best have,1
he my,1
condemn your,1
new made,1
man new,1
like man,1
breathe within,1
will breathe,1
mercy then,1
judge you,1
but judge,1
should but,1
vantage best,1
your potency,1
forfeit once,1
were forfeit,1
were were,1
waste your,1
but waste,1
a forfeit,1
touch him,1
lucio twenty-eight,1
what 'twere,1
were isabel,1
"potency ,",1
tongue desire,1
should need,1
sudden !,1
his gown,1
desire should,1
most desire,1
do abhor,1
most i,1
vice that,1
honour hear,1
please but,1
woful suitor,1
while.—stage dir,1
little while.—stage,1
to retire,1
and lucio,1
order for't,1
be order,1
"lavish ,",1
not lavish,1
have needful,1
be remov,1
fornicatress be,1
the fornicatress,1
not already,1
shortly of,1
very virtuous,1
condemn'd desires,1
man condemn'd,1
at war,1
war 'twixt,1
'twixt will,1
faults whose,1
not o'er,1
give't not,1
dir give't,1
then.—heaven keep,1
", then.—heaven",1
severe law,1
but severe,1
o just,1
in record,1
fine stands,1
whose fine,1
fine the,1
is condemn,1
a function,1
cipher of,1
very cipher,1
's condemn,1
every fault,1
actor of,1
condemn the,1
% condemn,1
moving graces,1
thee moving,1
provost twenty-seven,1
's sudden,1
not prepar,1
could master,1
"sentence ,",1
sulphurous bolt,1
and sulphurous,1
rather with,1
thou rather,1
merciful heaven,1
. merciful,1
but thunder,1
for thunder,1
his heaven,1
would use,1
officer would,1
petty officer,1
", petty",1
"pelting ,",1
would ne'er,1
himself does,1
as jove,1
men thunder,1
could great,1
% could,1
giant .,1
tyrannous to,1
is tyrannous,1
giant 's,1
excellent to,1
bolt split'st,1
split'st the,1
the unwedgeable,1
"essence ,",1
laugh mortal,1
themselves laugh,1
all themselves,1
our spleens,1
angels weep,1
tricks before,1
fantastic tricks,1
such fantastic,1
plays such,1
", plays",1
angry ape,1
glassy essence,1
unwedgeable and,1
his glassy,1
most assur,1
brief authority,1
little brief,1
drest in,1
but man,1
myrtle ;,1
soft myrtle,1
oak than,1
gnarled oak,1
and gnarled,1
suffers .,1
gives this,1
our kitchens,1
dies to-morrow,1
what future,1
shows what,1
his deed,1
infringe had,1
edict infringe,1
' edict,1
did th,1
that evil,1
many had,1
slept :,1
hath slept,1
been dead,1
committed it,1
died for,1
hath died,1
selves ?,1
gross selves,1
our gross,1
do minister,1
less respect,1
with less,1
season :,1
fowl of,1
we kill,1
kitchens we,1
future evils,1
either new,1
by remissness,1
which a,1
brother dies,1
satisfied :,1
act another,1
foul wrong,1
one foul,1
answering one,1
after gall,1
would after,1
offence would,1
'd offence,1
a dismiss,1
pity those,1
remissness new-conceiv,1
show justice,1
all when,1
it most,1
some pity,1
yet show,1
successive degrees,1
no successive,1
be hatch,1
progress to,1
in progress,1
new-conceiv 'd,1
servant twosix,1
fitter place,1
more fitter,1
; overdone,1
howsoever you,1
partly a,1
are partly,1
are pompey,1
beastliest sense,1
the beastliest,1
greatest thing,1
bum is,1
your bum,1
% bum,1
dir—come you,1
stage dir—come,1
exit froth,1
froth :,1
am drawn,1
"taphouse ,",1
a taphouse,1
any room,1
into any,1
draw you,1
tapsters ;,1
with tapsters,1
—come hither,1
! —come,1
nine !,1
would live,1
bawd ?,1
lawful trade,1
will to't,1
you head,1
heading and,1
but heading,1
orders beginning,1
pretty orders,1
are pretty,1
bawds .,1
the bawds,1
drabs and,1
the drabs,1
to't then,1
humble opinion,1
law would,1
splay all,1
and splay,1
geld and,1
worship mean,1
vienna .,1
allowed in,1
be allowed,1
nor it,1
not allow,1
law will,1
would allow,1
overdone by,1
one husband,1
% dispose,1
's tapster,1
worship think,1
i respected,1
hannibal !,1
caitiff !,1
thou caitiff,1
iniquity ?,1
or iniquity,1
? justice,1
wiser here,1
married with,1
or child,1
with man,1
ever respected,1
come that,1
% varlet,1
person than,1
respected person,1
more respected,1
respected woman,1
respected fellow,1
respected house,1
. constable,1
wife any,1
constable 's,1
froth do,1
battery on,1
took you,1
box o,1
him continue,1
poor widow,1
trade are,1
to pompey,1
year ?,1
fourscore pounds,1
continue .,1
continue now,1
"seest ,",1
elbow twotwo,1
knowest what,1
courses till,1
"couldst ,",1
your action,1
discover if,1
wouldest discover,1
thou wouldest,1
offences in,1
some offences,1
caitiff ?,1
wicked caitiff,1
this wicked,1
pleasure i,1
slander too,1
of slander,1
that offend,1
offend that,1
for ten,1
commission for,1
servant twenty-five,1
second woe,1
of second,1
pardon is,1
oft looks,1
: mercy,1
needful :,1
severe .,1
is severe,1
dinner with,1
% eleven,1
's o'clock,1
exit elbow,1
elbow twenty-five,1
parish .,1
your parish,1
sufficient of,1
most sufficient,1
go through,1
some piece,1
"chosen ,",1
are chosen,1
matters .,1
such matters,1
sufficient to,1
's hearing,1
servant provost,1
exit serv,1
good correction,1
her hour,1
groaning juliet,1
the groaning,1
spar 'd,1
be spar,1
his doom,1
repented o'er,1
hath repented,1
judgment hath,1
", judgment",1
after execution,1
rash .,1
serv .,1
not order,1
yea ?,1
will claudio,1
this vice,1
ages smack,1
all ages,1
"sects ,",1
all sects,1
offended in,1
as offended,1
relent .,1
ward sufficient,1
your ward,1
not men,1
"prophecy ,",1
plain dealing,1
cæsar to,1
shrewd cæsar,1
your tent,1
beat you,1
dwelling where,1
for dwelling,1
whatsoever ;,1
complaint whatsoever,1
any complaint,1
again upon,1
your prophecy,1
you whipt,1
requital of,1
pompey told,1
this come,1
threepence a,1
after threepence,1
fairest house,1
rent the,1
'll rent,1
vienna ten,1
law hold,1
more heads,1
"dealing ,",1
whipt .,1
oft upon,1
whipt out,1
been great,1
", seven",1
it some,1
continued in,1
had continued,1
readiness in,1
your readiness,1
of constable,1
elbow ;,1
master elbow,1
his trade,1
not whipt,1
pompey twofour,1
valiant heart,1
jade ;,1
his jade,1
whip his,1
carman whip,1
let carman,1
. whip,1
determine .,1
better determine,1
fortune shall,1
; —stage,1
less !,1
cheek-roses proclaim,1
's clocks,1
its peace,1
thanksgiving before,1
the thanksgiving,1
soldier of,1
they put,1
functions :,1
rest from,1
captain and,1
commandment to,1
a commandment,1
razed .,1
he razed,1
' gentleman,1
steal ?,1
not steal,1
'thou shalt,1
% 'thou,1
scraped one,1
but scraped,1
"commandments ,",1
ten commandments,1
the ten,1
sanctimonious pirate,1
the sanctimonious,1
concludest like,1
thou concludest,1
before meat,1
doth relish,1
relish the,1
any language,1
shears between,1
of shears,1
there went,1
wicked villain,1
for example,1
controversy :,1
all controversy,1
is grace,1
? grace,1
religion .,1
any religion,1
proportion or,1
the petition,1
any proportion,1
metre ?,1
in metre,1
times at,1
dozen times,1
where grace,1
wast where,1
soldier dislike,1
any soldier,1
that prays,1
petition well,1
hungary 's,1
us its,1
may between,1
heaven grant,1
heavens give,1
affect it,1
does affect,1
discretion that,1
safe discretion,1
of safe,1
"vehement ,",1
aves vehement,1
and aves,1
their loud,1
well their,1
relish well,1
stage me,1
to stage,1
privily away,1
'll privily,1
seems good,1
soul seems,1
laws as,1
or qualify,1
enforce or,1
scope is,1
your scope,1
scruple :,1
nor need,1
give safety,1
safety to,1
your purposes,1
satisfaction have,1
dukes fall,1
the dukes,1
"hungary ,",1
composition with,1
to composition,1
dukes come,1
other dukes,1
duke with,1
lucio three,1
touching that,1
have touching,1
our satisfaction,1
purposes !,1
soon our,1
withdraw together,1
us withdraw,1
instructed .,1
yet instructed,1
nature i,1
a power,1
free speech,1
have free,1
in happiness,1
lead forth,1
grant ;,1
lists and,1
seed :,1
yonder arrested,1
speech we,1
draws something,1
promise-keeping .,1
in promise-keeping,1
precise in,1
ever precise,1
julietta with,1
madam julietta,1
getting madam,1
too sure,1
lucio overdone,1
thou sure,1
chopped off,1
be chopped,1
days his,1
carried away,1
him carried,1
arrested ;,1
him arrested,1
% claudio,1
's claudio,1
two overdone,1
worth five,1
prison was,1
and carried,1
", agreeing",1
agreeing with,1
exeunt lucio,1
peculiar river,1
shall stand,1
down pompey,1
be plucked,1
vienna must,1
of vienna,1
suburbs of,1
all houses,1
what proclamation,1
maid by,1
with maid,1
river .,1
a peculiar,1
dir overdone,1
trouts in,1
for trouts,1
groping for,1
% groping,1
